某知名共享单车平台,测试开发工程师,30-60万_北京_本科或以上_2年工作经验,互联网/移动互联网/电子商务,1小时前,"岗位职责：
1. 根据需求设计设计测试用例，对需求有一定的敏感度，
2. 编写自动化测试测试脚本；参与app/接口的相关测试，并且分析测试结果，跟踪并推动Bug的合理解决；
3、包括服务端的功能、自动化、性能测试等；
4、能够独立进行项目测试，包括参与需求分析、设计评审，编写测试方案和测试用例，搭建测试环境，跟进测试结果和线上反馈等；
5、能够根据项目需求设计、开发测试工具提高测试效率，或者对研发或测试流程提出优化建议
任职要求：
1、有三年（含）以上测试经验，有性能测试或Web以及app测试经验者优先；
2、熟悉Java/python/php等至少一种编程语言，熟练使用一种脚本语言；
3、熟悉Linux或类unix的系统，能够熟练使用常见的命令，对操作系统原理熟悉优先；
4、熟悉数据库原理，能够熟练使用常见的SQL语句，对Mysql性能优化有经验优先；
5、有良好的团队合作意识、沟通表达能力和协调能力，有较强的学习能力并热心分享与积累文档。能够承受一定压力
"
国内知名上市互联网公司,高级测试开发工程师／技术专家,"30-60万_上海,杭州,北京_本科或以上_3年工作经验",互联网/移动互联网/电子商务,18小时前,"岗位描述：
1. 参与件产品测试的全流程，包括参与需求分析、设计评审，制定测试计划，设计和执行测试用例，进行缺陷跟踪和软件质量分析等；
2. 执行项目测试，包括制定测试计划，分配测试资源，构建测试环境，执行集成测试，回归测试等；
3. 保证被测系统的质量，并通过测试流程和方法创新，努力提升研发的质量和效率。
岗位要求:
1. 工科、计算机或其他相关专业本科以上学历；
2. 熟悉C/C++/Java等至少一种编程语言，有Shell或Ruby/PHP/Perl/Python等使用经验者优先；
3. 至少3年以上软件测试开发工作经验；
4. 有性能、安全、白盒测试等专业测试领域经验者优先；
5. 具备Android/IOS无线app产品、互联网广告、搜索、大数据处理、分布式系统、数据库和网络等业务领域测试经验者优先；
6. 熟悉Linux或Unix操作系统;
7. 精通测试流程和测试用例设计方法,能主动进行技术钻研；
8. 解决复杂问题和编写自动测试工具和系统的能力；
"
xx互联网公司,高级测试工程师（测试开发 自动化测试）,"30-50万_上海,北京,广州_大专或以上_2年工作经验",互联网/移动互联网/电子商务,4小时前,"岗位要求：
1.计算机或相关专业本科以上学历，具有一定的软件自动化测试经验；
2.熟练掌握1-2门开发语言：C/C++/Java/Shell/Perl/Python/PHP等；
3.对软件测试有浓厚的兴趣和丰富的经验，有很强的分析能力和定位问题的能力；
4.在软件测试流程、规范的制定和实施方面有着丰富的经验；
5.有很强的质量意识，能严格地遵照测试流程规范；
6.具有互联网公司测试工作经验优先考虑。
"
国内知名移动互联网公司（大平台+前景）,测试开发工程师,50-80万_北京_本科或以上_3年工作经验,互联网/移动互联网/电子商务,15小时前,"测试开发工程师
【岗位职责】
1.负责商业变现核心产品自动化测试，涉及web端、server端、移动端；
2.开发测试工具提高产品测试、发布效率，减少线上逃逸bug；
3.熟悉互联网产品，能积极参与产品的需求分析，深刻理解产品规范及需求，从用户的角度、系统设计的角度评审方案合理性，给出测试意见；
【岗位要求】
1.学历211/985优先，热爱互联网测试工作，具有耐心、热心、细心等品质；
2.较强的逻辑分析能力、沟通表达能力以及项目推动力，能快速理解工程和产品的细节，发现产品设计、系统设计缺陷、风险点；
3.较强的发现问题、定位问题、解决问题的能力；
4.理解算法与数据结构、操作系统、数据库知识，精通至少一门语言：python. java. golang. shell等。熟练掌握主流开发框架；
5.熟悉互联网公司工作流程以及能适应较强的工作节奏；
6.对前沿测试技术有强烈的好奇心，乐于向他人分享知识。
"
D轮移动互联网独角兽公司,测试开发工程师,40-70万_北京_本科或以上_3年工作经验,互联网/移动互联网/电子商务,15小时前,"测试开发工程师
岗位职责：
1. 根据需求设计设计测试用例，对需求有一定的敏感度，
2. 编写自动化测试测试脚本；参与app/接口的相关测试，并且分析测试结果，跟踪并推动Bug的合理解决；
3、包括服务端的功能、自动化、性能测试等；
4、能够独立进行项目测试，包括参与需求分析、设计评审，编写测试方案和测试用例，搭建测试环境，跟进测试结果和线上反馈等；
5、能够根据项目需求设计、开发测试工具提高测试效率，或者对研发或测试流程提出优化建议
任职要求：
1、有三年（含）以上测试经验，有性能测试或Web以及app测试经验者优先；
2、熟悉Java/python/php等至少一种编程语言，熟练使用一种脚本语言；
3、熟悉Linux或类unix的系统，能够熟练使用常见的命令，对操作系统原理熟悉优先；
4、熟悉数据库原理，能够熟练使用常见的SQL语句，对Mysql性能优化有经验优先；
5、有良好的团队合作意识、沟通表达能力和协调能力，有较强的学习能力并热心分享与积累文档。能够承受一定压力
"
国内著名互联网金融公司,测试架构师/测试开发专家,"55-85万_上海,杭州,北京_本科或以上_3年工作经验",互联网/移动互联网/电子商务,13小时前,"岗位描述
1. 全面把握产品的功能及非功能需求，设计针对不同产品的质量保障和测试策略；
2. 参与产品系统架构建设和规划，进行风险评估，解决设计的可测性及保障系统的稳定性；
3. 进行测试工具、测试技术、测试平台、产品研发测试过程等方面的创新，提升测试效率；
3. 参与合作伙伴测试体系建设，团队技术规划和相关测试技术平台建设和技术输出；
5. 主导并设计合作伙伴系统集成测试技术方案和技术架构，并推方案动落地实现；
6. 全生命周期把控产品实施阶段的集成测试，确保产品高质量上线；
7. 测试领域新技术、方法的研究、应用与推广, 提升行业影响力。
岗位要求
1. 5年以上互联网及传统行业的开发测试质量控制经验，经历过大型软件的研发工作，对软件研发有丰富的经验，同时又具备互联网软件研发经验；
2. 对软件质量保障有体系化的思考和经验。能够面对复杂情况建立体系化的软件质量控制的策略和模型，并具备良好的落地实践。
3. 有较强的分析设计能力，测试框架研发和方案整合能力；精通性能测试、自动化测试、安全测试及白盒测试领域之一；
4. 优势的测试架构设计和实现能力，有复杂系统分析和设计经验;
5. 优秀的代码实现能力，精通C/C++, JAVA, Python等编程语言之一，并有实际项目代码经验;
6. 逻辑能力强、思维活跃，接受新事物能力强； 责任心强，积极主动，善于沟通，良好的团队合作能力；
7. 优秀的英文听说读写能力，能同不同地区和文化背景的客户流利交流；
8. 对互联网金融及相关技术有浓厚兴趣或者项目经验优先。
"
国内知名互联网企业,测试开发工程师,45-75万_北京_本科或以上_4年工作经验,互联网/移动互联网/电子商务,9小时前,"任职要求：
1、有3年以上测试经验，有性能测试或Web以及app测试经验者优先；
2、熟悉Java/python/php等至少一种编程语言，熟练使用一种脚本语言；
3、熟悉Linux或类unix的系统，能够熟练使用常见的命令，对操作系统原理熟悉优先；
4、熟悉数据库原理，能够熟练使用常见的SQL语句，对Mysql性能优化有经验优先；
5、有良好的团队合作意识、沟通表达能力和协调能力，能够承受一定压力。
岗位职责：
1. 根据需求设计设计测试用例，对需求有一定的敏感度
2. 编写自动化测试测试脚本；参与app/接口的相关测试，并且分析测试结果，跟踪并推动Bug的合
理解决；
3、包括服务端的功能、自动化、性能测试等；
4、能够独立进行项目测试，包括参与需求分析、设计评审，编写测试方案和测试用例，搭建测试环境，跟进测试结果和线上反馈等；
"
知名软件公司,CRM开发、实施、测试,20-30万_北京_本科或以上_5年工作经验,计算机软件,10小时前,"CRM开发经理
岗位职责：
1、负责金融行业CRM相关领域产品的主导研发；
2、开发工作量的确认、开发进度的安排以及开发过程的管理，开发团队的管理；
基本要求：
1、本科以上学历，计算机相关专业；
2、有三年以上ERP开发经验;
3、具有良好的技术/业务的学习能力，能够通过学习解决技术问题；
4、有良好的沟通能力和团队协作能力
CRM测试工程师
职位描述：
1、参与CRM系统的需求分析，理解产品规划及需求文档，编写测试计划，设计及撰写测试用例；
2、对测试过程中发现的问题进行跟踪分析和报告，负责跟进BUG迭代进程，积极主动与技术人员沟通，及时合理地解决测试中发现的问题；
3、完成对产品的集成测试、系统测试、以及对产品进行必要的性能测试。
4、分析测试结果，完成测试报告，提交测试总结文档；
5、能够快速熟悉业务，通过对业务需求的把控能够快速分析遇到的问题及提出合理建议。
岗位要求：
1、有较强的逻辑分析能力和学习能力，有良好的文档书写能力；良好的沟通与表达能力。
2、有较强的发现问题、分析问题、总结问题、解决问题能力；
3、有CRM相关系统经验优先
4、工作细致认真，有耐心，有责任感。
CRM实施顾问
工作职责：
1、参与CRM系统项目实施与服务，参与CRM系统项目的实施规划和客户培训工作；；
2、了解客户业务模式，负责对客户的营销管理工作提出信息化建议；
3、 负责CRM项目实施方案的制定，完成项目实施工作；
4、负责CRM项目测试、上线、培训及支持；
5、负责公司产品实施的质量满足客户要求。
任职资格：
1、本科以上学历；
2、有3年以上ERP、CRM等软件的实施经验；熟悉ERP产品实施者优先
3、能独立自主完成整个项目的实施和运作，检讨和发现实施过程中的问题；
4、精通SQL Server或Oracle数据库及T-SQL语言；
5、善于沟通，具有较高的组织、沟通、协调能力；
6、有IT行业方面工作经验，同时又参与过ERP系统实施(流程的制订,操作系统与培训)及实施管理工作者优先。
"
国内某知名支付公司,高级测试开发工程师/专家,"40-70万_上海,杭州,北京_本科或以上_4年工作经验",互联网/移动互联网/电子商务,7小时前,"【岗位描述】
1. 参与公司软件产品测试的全流程，包括参与需求分析、设计评审，制定测试计划，设计和执行测试用例，进行缺陷跟踪和软件质量分析等；
2. 执行项目测试，包括制定测试计划，分配测试资源，构建测试环境，执行集成测试，回归测试等；
3. 保证被测系统的质量，并通过测试流程和方法创新，努力提升研发的质量和效率。
【岗位要求】
1. 工科、计算机或其他相关专业本科以上学历；
2. 熟悉C/C++/Java等至少一种编程语言，有Shell或Ruby/PHP/Perl/Python等使用经验者优先；
3. 至少4年以上软件开发、自动化测试开发工作经验；
4. 有性能、安全、白盒测试等专业测试领域经验者优先；
5. 具备Android/IOS无线app产品、互联网广告、搜索、大数据处理、分布式系统、数据库和网络等业务领域测试经验者优先；
6. 熟悉Linux或Unix操作系统;
7. 精通测试流程和测试用例设计方法,能主动进行技术钻研；
8. 解决复杂问题和编写自动测试工具和系统的能力；
9. 很强的逻辑思维能力，谈判的能力和冲突管理的能力；
10. 善于团队合作，理解和适应变化，以结果和行动为准则，努力追求成功
"
中国知名互联网企业,（高级）测试开发工程师,"25-45万_北京,杭州,广州_本科或以上_5年工作经验",互联网/移动互联网/电子商务,11小时前,"工作职责：
1、根据产品需求指定测试计划，编写并执行测试用例，开发自动化测试脚本及测试工具
2、负责产品多个终端（Web、iOS、Android）的测试工作
3、协助 CSM 团队收集、跟进产品缺陷，协助开发定位线上产品的问题，对质量把关
职位要求：
1、具有清晰的思维逻辑与良好的沟通能力；
2、熟悉测试流程、缺陷管理流程以及功能测试、接口测试的常见测试方法；
3、熟悉测试用例、测试报告、缺陷报告的编写规范；
4、扎实的计算机网络相关经验，熟悉网络协议与常见的网络诊断方法；
5、熟悉 Unix/Linux（目前的测试环境，项目累计时间越长越好），至少掌握一门 Node/Perl/Python/Ruby 脚本语言；
6、熟练使用自动化测试框架 (Selenium、Appuim 或其它)
7、工作态度严谨，有良好的逻辑思维、语言表达、文档编写能力；
8、三年以上软件开发或测试经验，一年以上移动 App 自动化测试经验。
职能类别：
测试
"
D轮移动互联网独角兽公司,测试开发工程师,40-70万_北京_本科或以上_3年工作经验,互联网/移动互联网/电子商务,15小时前,"测试开发工程师
岗位职责：
1. 根据需求设计设计测试用例，对需求有一定的敏感度，
2. 编写自动化测试测试脚本；参与app/接口的相关测试，并且分析测试结果，跟踪并推动Bug的合理解决；
3、包括服务端的功能、自动化、性能测试等；
4、能够独立进行项目测试，包括参与需求分析、设计评审，编写测试方案和测试用例，搭建测试环境，跟进测试结果和线上反馈等；
5、能够根据项目需求设计、开发测试工具提高测试效率，或者对研发或测试流程提出优化建议
任职要求：
1、有三年（含）以上测试经验，有性能测试或Web以及app测试经验者优先；
2、熟悉Java/python/php等至少一种编程语言，熟练使用一种脚本语言；
3、熟悉Linux或类unix的系统，能够熟练使用常见的命令，对操作系统原理熟悉优先；
4、熟悉数据库原理，能够熟练使用常见的SQL语句，对Mysql性能优化有经验优先；
5、有良好的团队合作意识、沟通表达能力和协调能力，有较强的学习能力并热心分享与积累文档。能够承受一定压力
"
众安(保险+科技),高级测试开发工程师,"25-55万_北京,上海,杭州_本科或以上_3年工作经验",互联网/移动互联网/电子商务,1小时前,"岗位要求：
计算机及相关专业本科以上学历；
5年以上软件测试开发经验，2年自动化测试经验，熟悉互联网行业测试环境及技术者优先；
熟悉掌握自动化工具selenium；
掌握至少一门以上脚本语言java,python等；
精通软件测试理论、方法和过程，并能够不断地学习、总结和提高。
岗位职责：
负责自动化测试平台的设计、搭建、维护管理工作；
根据产品需求和开发计划，进行测试需求分析，制定测试计划，设计测试方案和测试用例；
负责测试工具选型，针对测试需求进行相关测试技术的研究；
参与系统测试方案、测试用例等文档的制定和评审。
"
北京知名互联网公司,测试开发工程师,20-35万_北京_本科或以上_3年工作经验,互联网/移动互联网/电子商务,17小时前,"工作职责：
1.参与设计和开发自动化框架或平台，并完成相关产品的自动化测试脚本开发 2.调研和评估新的测试技术和工具，并且应用和推广 3.负责开展测试分析、测试执行，并控制项目质量风险 4.负责对产品各阶段的质量进行评估 5.负责接口测试实施及自动化测试实施工作 6.通过总结、对外交流、技术钻研和培训，进行测试过程和测试方法的持续改进
任职资格：
1.计算机及相关专业，3年以上测试开发工作经验，具有设计和开发测试框架或平台的经验 2.熟悉自动化测试，熟悉常见的开源测试工具，如selenium、testng、QTP等 3.掌握Java Web开发技术，熟练使用Spring MVC，Mybatis等常用开发框架者优先考虑 4.有性能以及安全方面实践经验优先考虑 5.热爱互联网及测试相关技术，具有快速良好的学习能力 6.具有较强的事业心，工作主动积极，具备团队合作精神
"
某国内知名视频直播互联网公司,资深APP测试开发工程师,35-65万_北京_本科或以上_3年工作经验,互联网/移动互联网/电子商务,10小时前,"工作职责：
1、负责APP的性能专项测试开发，包括自动化，性能，稳定性，耗电，视频质量等；影响和推动整个研发团队的质量意识，能提升整个研发质量和效率；
2、推动整个团队的技术能力的提升；
岗位要求：
1、有3年以上测试开发工作经验；
2、精通Java等开发语言
"
某大型互联网巨头,高级测试开发工程师,"30-60万_杭州,上海,北京_学历不限_3年工作经验",互联网/移动互联网/电子商务,6小时前,"1. JAVA基础扎实，有过java项目实战经验；
2. 用过开源框架，能了解到它的原理和机制；对Spring,ibatis,struts等开源框架熟悉；
3. 立志于研究适合互联网和移动互联网的自动化平台，熟悉已有的如selenium, robotium, appium等；
4. 学习能力强，适应能力好；具备耐心/细心的品质；
5. 喜欢去看及尝试最新的技术
6. 有大数据&算法相关产品经验的优先。
"
互联网知名企业,测试开发/测试专家,"25-45万_杭州,上海,北京_学历不限_3年工作经验",互联网/移动互联网/电子商务,3小时前,"1、参与软件项目的需求分析，关注业务的逻辑与设计的合理性
2、测试过程中能使用各种测试工具提高工作效率.
3、根据产品需求和产品设计, 编写功能测试设计和用例, 开发自动化测试用例脚本；
4、把握整个产品开发过程,降低上线风险,保证产品的正常运行.
任职资格：
1、本科学历，计算机相关专业毕业，3年以上软件测试经验；
2、很好的沟通表达能力和优秀的团队合作精神；
3、熟悉Java,C++,python,PHP中任一语言,了解mysql数据库,linux操作系统.
4、熟悉单元测试,接口测试,性能测试.
5、三年以上无线产品测试经验,有无线产品自动化经验优先.
6、有开发经验者优先考虑.
"
在线教育,高级测试开发工程师,35-45万_北京_本科或以上_8年工作经验,互联网/移动互联网/电子商务,8小时前,"岗位职责
1、负责服务端功能，自动化，性能测试等质量保证工作；
2、能够确定端到端的系统测试方案和策略；并设计与执行测试用例，跟踪定位产品软件中的缺陷或问题；
3、参与产品需求、系统设计和程序代码的评审工作，并提出改进意见；
4、根据产品和项目特点，提出合理的自动化解决方案，并负责设计和实现自动化测试工具，提高测试效率；
5、评估项目质量风险，与产品经理和开发人员就项目进度和问题进行沟通。
1、正规高校计算机及相关专业本科以上学历，具备2年以上产品开发或测试经验；
2、熟悉软件测试理论和方法，熟悉互联网行业测试环境及相关技术；
3、熟悉Linux/Unix操作系统，或LAMP架构；
4、熟练使用JAVA/PHP/C/C++中任一开发语言，精通Python/Ruby/Perl/Shell至少一种等脚本语言，能熟练编写测试代码；
5、有教育产品测试相关经验者优先；
6、善于学习和运用新知识，具有良好的分析和解决问题能力；
7、具有良好的团队合作精神和积极主动的沟通意识。
以下经验将有加分：
1、有复杂网络拓扑经验者优先
2、有视频测试经验者优先
"
互联网O2O连锁零售便利店,高级测试开发工程师,50-60万_北京_本科或以上_5年工作经验,互联网/移动互联网/电子商务,12小时前,"1.负责网站以及相关业务支撑系统的测试；
2.根据需求和交付要求编写测试脚本，搭建自动化测试环境，执行测试及Bug跟踪；
3.根据项目测试计划制定测试用例并实施，编写测试报告等相关文档，保证网站和系统质量和进度；
4.对互联网产品进行白盒测试、兼容性测试、容错性测试、运维测试等。
任职要求：
1.计算机软件等相关专业本科（含）以上学历、至少5年以上测试经验；
2.从事过互联网行业者优先，有两年开发经验者优先；
3.掌握软件工程、软件测试理论、测试流程及方法；
4.掌握各种软件测试技术、方法、如功能测试、性能测试、安全性、可靠性、界面等、掌握至少一种自动化测试工具；
5.具有良好的沟通协调和文档撰写能力；
6.热爱测试工作，善于发现、分析和总结问题，责任心强，吃苦耐劳，具备较强的沟通能力，有抗压能力，能适应高强度的工作；
7.学习能力强，能承受一定工作压力，富有团队精神，有责任心，良好的沟通能力；
8.熟悉各种WEB前端技术，包括XHTML/XML/CSS/javascript等；
9.熟悉Unix、Linux、Windows等操作系统，熟悉Oracle、Mysql等数据库；
10.熟悉SQL注入、XSS、CSRF、URL跳转、钓鱼、常见的web安全漏洞原因及修复工作；
11.熟悉一个开发语言（JAVA、.Net、C/C++/C#、JSP、ASP、PHP）。
"
知名共享单车(D轮，明年盈利),测试开发工程师,30-60万_北京_本科或以上_2年工作经验,互联网/移动互联网/电子商务,21小时前,"岗位职责：
1. 根据需求设计设计测试用例，对需求有一定的敏感度，
2. 编写自动化测试测试脚本；参与app/接口的相关测试，并且分析测试结果，跟踪并推动Bug的合理解决；
3、包括服务端的功能、自动化、性能测试等；
4、能够独立进行项目测试，包括参与需求分析、设计评审，编写测试方案和测试用例，搭建测试环境，跟进测试结果和线上反馈等；
5、能够根据项目需求设计、开发测试工具提高测试效率，或者对研发或测试流程提出优化建议
任职要求：
1、有三年（含）以上测试经验，有性能测试或Web以及app测试经验者优先；
2、熟悉Java/python/php等至少一种编程语言，熟练使用一种脚本语言；
3、熟悉Linux或类unix的系统，能够熟练使用常见的命令，对操作系统原理熟悉优先；
4、熟悉数据库原理，能够熟练使用常见的SQL语句，对Mysql性能优化有经验优先；
5、有良好的团队合作意识、沟通表达能力和协调能力，有较强的学习能力并热心分享与积累文档。能够承受一定压力。
"
知名互联网公司之一,测试开发（白盒/自动化）,20-45万_北京_大专或以上_5年工作经验,互联网/移动互联网/电子商务,10小时前,"工作内容:
岗位职责:(70%做测试工具的开发，30%做半自动化测试）
1、根据项目计划制定项目测试用例并实施，保证项目质量和进度
2、根据项目设计与实现有关自动化测试的代码与用例
3、根据项目特点，开发合适测试工具或自动化解决方案，提高测试效率
4、参与程序架构和代码的评审工作，并提出改进意见
5、设计与执行测试用例，跟踪定位产品软件中的缺陷或问题
6、与项目相关人员就项目进度和问题进行沟通
7、在性能测试、前端测试、敏捷方向、或测试架构、自动化测试领域有研究更好
任职资格:
1、正规高校计算机或相关专业本科以上学历
2、熟悉软件测试理论和方法，熟悉互联网行业测试环境及相关技术
3、熟悉Linux/Unix系统，或LAMP架构，精通MySQL等数据库操作
4、熟悉C/C++/java/PHP或几种脚本语言如ruby/perl/shell/Python 等，能熟练编写测试代码
5、熟悉业界自动化现状、商业/开源的自动化测试框架/工具并能熟练应用和二次开发，具有实际的自动化测试经验
6、对软件测试有浓厚的兴趣和丰富的经验，有很强的分析能力和定位问题的能力
7、有很强的质量意识，能严格地遵照测试流程规范.
8、有手机客户端软件软件自动化测试经验者优先
"
知名互联网公司之一,测试开发,25-50万_北京_本科或以上_3年工作经验,互联网/移动互联网/电子商务,10小时前,"1负责产品线特色化的测试架构火测试工具的研发
2具有百万级日活产品的测试经验
3具有丰富的性能及安全测试经验
4针对产品特点，结合研发测试流程现状提出优化方案，提高产品质量
"
国内某知名电商,测试开发专家/资深工程师,30-50万_北京_本科或以上_4年工作经验,互联网/移动互联网/电子商务,9小时前,"岗位职责：
1.    负责质量平台（性能自动化平台、接口测试平台、质量数据平台、移动端自动化平台）设计与开发工作，促进和推动平台服务落地。
2.    与业务团队QA或研发团队紧密沟通合作，敏锐抽象出需求点和研发过程中质量痛点;
位要求：
1.    计算机相关专业，本科及以上学历，至少3年以上相关工作经验；
2.    精通Java、Python等至少一种语言，熟悉Linux操作系统及网络知识，熟悉虚拟化、容器化相关技术更佳；
3.    精通软件开发流程及设计思想，熟悉至少两种主流测试框架，有持续集成、接口自动化、性能测试等专业领域测试经验者优先，有系统平台设计经验者优先；
4.    具备良好的产品理解能力、技术规划与沟通协调能力；
5.    很强的计划冲突管理的能力，良好的owner意识，理解和适应变化，以结果和行动为准则。
6.    良好的创新意识，深入问题挖掘和优化的能力。
"
著名互联网金融集团公司,JAVA测试开发专家,"30-50万_杭州,北京,上海_本科或以上_5年工作经验",互联网/移动互联网/电子商务,2小时前,"工作职责：
1. 参与软件产品的需求分析，负责测试计划和方案制定，并能预先评估质量风险；
2. 完成项目测试，包括: 用例开发、构建测试环境、集成测试、回归测试等；
3. 在项目中保持和项目经理、开发工程师、需求方等相关团队积极有效的沟通，驱动问题解决。
任职资格：
1. 三年以上软件测试工作经验，熟悉测试用例设计，有接口测试、白盒测试经验；
2. 熟悉Linux操作系统；对软件工程和大型软件架构有较深刻的认识；
3. 熟悉Java语言，了解常用的java开发框架，精通至少一种脚本语言， 如：shell、php、perl、ruby等；
4. 良好的沟通技能，团队合作能力；
5. 有金融产品测试经验者优先；
3、责任心强，积极主动，善于沟通，良好的团队合作和推动能力；
4、有金融系统研发和质量保障经验者优先；
5、工作有激情，有担当，敢于应对变化和创新，有良好的自我管理和自我驱动力。
"
杭州某知名大数据企业,测试开发工程师,"30-60万_北京,杭州_大专或以上_1年工作经验",IT服务/系统集成,15小时前,"职位描述：
1. 主要负责自动化测试平台设计、开发及维护；
2. 内部系统维护。
任职资格：
1. 熟悉Python，MySQL，Mongodb；
2. 熟悉Java，熟悉Struts、Spring、Hibernate、iBatis/MyBatis等服务端开发框架；
3. 熟悉Linux开发环境；
4. 对Hadoop或其他分布式计算框架开发经验优；
"
北京知名互联网公司,测试开发工程师,20-45万_北京_本科或以上_3年工作经验,互联网/移动互联网/电子商务,17小时前,"工作职责：
1.参与设计和开发自动化框架或平台，并完成相关产品的自动化测试脚本开发 2.调研和评估新的测试技术和工具，并且应用和推广 3.负责开展测试分析、测试执行，并控制项目质量风险 4.负责对产品各阶段的质量进行评估 5.负责接口测试实施及自动化测试实施工作 6.通过总结、对外交流、技术钻研和培训，进行测试过程和测试方法的持续改进
任职资格：
1.计算机及相关专业，3年以上测试开发工作经验，具有设计和开发测试框架或平台的经验 2.熟悉自动化测试，熟悉常见的开源测试工具，如selenium、testng、QTP等 3.掌握Java Web开发技术，熟练使用Spring MVC，Mybatis等常用开发框架者优先考虑 4.有性能以及安全方面实践经验优先考虑 5.热爱互联网及测试相关技术，具有快速良好的学习能力 6.具有较强的事业心，工作主动积极，具备团队合作精神
"
